,0,1,2,3,4,5,6,7,8,9,10,11,12,Label
32,-266.9806823730469,149.046630859375,-39.06409454345703,97.87872314453125,-12.737147331237793,1.3360158205032349,42.12099838256836,-17.23837661743164,23.054996490478516,11.88741683959961,-0.6533554792404175,7.873805046081543,-1.3646316528320312,Bird
33,-264.1496276855469,143.39129638671875,-44.155357360839844,105.38867950439453,-11.69418716430664,-1.1691497564315796,44.709083557128906,-17.002534866333008,26.786823272705078,17.335493087768555,1.261918544769287,11.6660737991333,-1.1824700832366943,Bird
34,-260.4007263183594,143.7674560546875,-40.61822509765625,115.1104736328125,-12.65522575378418,-5.584368705749512,45.01734161376953,-20.56393814086914,23.010971069335938,13.328954696655273,-3.4311628341674805,12.117118835449219,-2.230929136276245,Bird
35,-256.5602722167969,143.67221069335938,-41.735755920410156,115.29883575439453,-18.162527084350586,-7.337182521820068,48.41655349731445,-21.85222625732422,16.416168212890625,5.851203441619873,-7.614534378051758,10.803255081176758,-0.5438187718391418,Bird
36,-251.0424346923828,140.40463256835938,-46.720218658447266,122.5726318359375,-18.705434799194336,-10.063250541687012,54.51234817504883,-24.73946762084961,11.978084564208984,8.477222442626953,-5.981886863708496,13.405071258544922,-3.793943405151367,Bird
37,-244.8964385986328,144.58099365234375,-47.88030242919922,122.21330261230469,-20.20450210571289,-12.162616729736328,57.079505920410156,-21.97818374633789,14.571443557739258,11.180183410644531,-8.531357765197754,9.738876342773438,-6.678834915161133,Bird
38,-244.93768310546875,143.08871459960938,-50.771278381347656,120.23015594482422,-21.325477600097656,-14.407888412475586,52.25993347167969,-26.977863311767578,12.814992904663086,11.19384765625,-8.723044395446777,8.263023376464844,-10.064641952514648,Bird
39,-244.877197265625,144.73568725585938,-50.140254974365234,118.43683624267578,-21.659320831298828,-13.949216842651367,53.456504821777344,-25.22783851623535,13.70976734161377,13.390573501586914,-6.256484508514404,10.473109245300293,-7.488499641418457,Bird
40,-246.85491943359375,142.8995361328125,-50.15403747558594,119.62835693359375,-21.571998596191406,-13.017121315002441,58.5848274230957,-20.98776626586914,14.197078704833984,12.146833419799805,-6.014504432678223,14.193404197692871,-7.6368560791015625,Bird
41,-246.4092254638672,138.9828643798828,-51.80372619628906,122.59809112548828,-24.37469482421875,-13.162120819091797,61.323333740234375,-23.38506317138672,15.453700065612793,14.102468490600586,-12.119701385498047,9.937804222106934,-6.637908935546875,Bird
42,-194.95169067382812,79.25849914550781,-15.378643989562988,95.26080322265625,-19.900846481323242,-2.6387252807617188,46.23077392578125,-11.001335144042969,0.8550517559051514,21.685665130615234,-10.890253067016602,2.0325088500976562,11.759164810180664,Bird
43,-170.6409454345703,50.00753402709961,-10.989521026611328,90.72366333007812,-8.22912311553955,2.004216432571411,39.61090087890625,-8.883949279785156,-0.8356022834777832,20.179183959960938,-10.77474594116211,3.885941505432129,19.593456268310547,Bird
44,-641.2744750976562,102.0416259765625,30.864574432373047,6.670196533203125,16.5838623046875,12.662849426269531,9.581392288208008,10.588493347167969,11.874002456665039,6.340014457702637,3.19404935836792,-0.31842041015625,2.0175247192382812,Helicopter
45,-585.1366577148438,129.4518585205078,15.081893920898438,6.650986671447754,21.418485641479492,5.375710964202881,13.609453201293945,19.03376007080078,15.727731704711914,4.193240642547607,0.9048441052436829,-1.5339014530181885,4.115705966949463,Helicopter
46,-536.2992553710938,143.044921875,4.71738862991333,9.185866355895996,16.372854232788086,6.91614294052124,17.590322494506836,14.0709228515625,17.060550689697266,4.059205532073975,2.326038122177124,-2.182483673095703,7.640891075134277,Helicopter
47,-502.3013916015625,147.33258056640625,2.81235933303833,10.37384033203125,11.533973693847656,10.90635871887207,18.990163803100586,12.751571655273438,19.32430648803711,8.107316017150879,8.809566497802734,0.5777614116668701,9.595189094543457,Helicopter
48,-473.60650634765625,151.19699096679688,0.8050455451011658,6.440968990325928,8.48338508605957,15.674088478088379,17.830602645874023,13.26034927368164,18.16274642944336,0.9502773284912109,1.2368754148483276,-2.4379591941833496,7.472463607788086,Helicopter
49,-451.985595703125,152.546142578125,-1.189093828201294,9.3377685546875,8.465618133544922,17.278858184814453,17.37621307373047,14.228780746459961,18.638957977294922,1.135807991027832,-3.870595693588257,-3.759554862976074,1.7270292043685913,Helicopter
50,-442.5148620605469,154.40072631835938,0.5300216674804688,14.844217300415039,10.08720588684082,11.325148582458496,15.169303894042969,14.268233299255371,17.150833129882812,10.55189037322998,7.0821685791015625,-1.76333749294281,-5.374666213989258,Helicopter
51,-433.0717468261719,152.25604248046875,4.11092472076416,15.711494445800781,10.404471397399902,12.837233543395996,16.039020538330078,13.067822456359863,16.733604431152344,11.109667778015137,6.522794723510742,-2.801100730895996,-3.1834187507629395,Helicopter
52,-417.76123046875,152.57008361816406,7.676900386810303,20.648353576660156,10.584424018859863,9.001976013183594,13.779943466186523,11.999985694885254,14.665349960327148,5.016698837280273,6.437561988830566,-1.349381685256958,2.311817169189453,Helicopter
53,-400.3639831542969,158.11203002929688,5.556858062744141,19.162174224853516,8.694173812866211,6.959088325500488,14.401243209838867,19.09539794921875,16.159812927246094,-2.102825403213501,3.1195640563964844,-1.303136944770813,1.2045378684997559,Helicopter
54,-384.3810119628906,154.47006225585938,1.9945682287216187,15.703102111816406,13.61991024017334,8.399620056152344,10.64812183380127,16.58567237854004,15.726631164550781,-5.348189353942871,3.180595874786377,0.6489576101303101,0.09474700689315796,Helicopter
55,-368.412109375,152.9844970703125,-3.7168216705322266,16.382671356201172,15.876131057739258,10.745732307434082,10.09848403930664,9.571867942810059,13.414957046508789,-2.47482967376709,0.20284783840179443,2.731724262237549,-0.34210944175720215,Helicopter
56,-359.2708435058594,148.9437255859375,-9.462409973144531,21.104942321777344,14.738781929016113,10.074565887451172,16.533832550048828,14.007702827453613,12.3096923828125,-0.05166292190551758,-0.5345582365989685,4.40979528427124,3.1823906898498535,Helicopter
57,-343.5560607910156,148.8840789794922,-9.832786560058594,21.510921478271484,6.976785659790039,4.383390426635742,21.33642578125,16.695877075195312,13.66714859008789,1.344501256942749,-1.2607645988464355,-1.698184847831726,1.920175313949585,Helicopter
58,-334.4309997558594,141.9017791748047,-7.868131160736084,21.891277313232422,6.277914524078369,7.439787864685059,21.48046875,16.518733978271484,13.86312198638916,-3.232677459716797,-4.218957901000977,-3.7570714950561523,-2.3731071949005127,Helicopter
59,-326.28521728515625,137.03717041015625,-7.050370693206787,23.900100708007812,14.129440307617188,10.022215843200684,16.726308822631836,15.569634437561035,10.041820526123047,-1.9859837293624878,1.4560050964355469,-1.6709439754486084,-2.707336902618408,Helicopter
60,-319.28985595703125,135.8065643310547,-4.320799827575684,24.006576538085938,7.790626049041748,9.83514404296875,11.630279541015625,18.60289192199707,12.381826400756836,2.5744705200195312,2.585153579711914,-1.946326732635498,-1.8139276504516602,Helicopter
61,-309.955322265625,134.41261291503906,-5.270359516143799,25.800064086914062,11.24621868133545,9.29952621459961,6.769730567932129,18.535091400146484,14.068967819213867,6.217443943023682,2.53387451171875,-0.4943385124206543,-1.7196500301361084,Helicopter
62,-303.4991149902344,135.4124755859375,-8.643288612365723,24.404714584350586,10.771491050720215,11.612410545349121,10.061408996582031,16.763145446777344,12.307971954345703,4.887343406677246,1.4488105773925781,0.3748948574066162,-0.7905230522155762,Helicopter
63,-295.5869445800781,136.5517578125,-5.936555862426758,25.374923706054688,8.63102912902832,10.493509292602539,9.762582778930664,18.217426300048828,6.2169647216796875,2.9598476886749268,1.1387423276901245,0.7598696947097778,3.858588695526123,Helicopter
64,-284.84539794921875,133.43426513671875,-3.591794013977051,32.293434143066406,14.25955867767334,9.839906692504883,7.845043182373047,17.91752815246582,2.1284399032592773,0.6263034343719482,2.9127135276794434,1.6095136404037476,1.1320420503616333,Helicopter
65,-275.40264892578125,131.40093994140625,-3.5089454650878906,27.226032257080078,14.135055541992188,9.063095092773438,9.426536560058594,19.266094207763672,7.87764835357666,-2.9865684509277344,-1.6621124744415283,0.8774793148040771,2.182495594024658,Helicopter
66,-272.20599365234375,132.00921630859375,-7.81760311126709,24.345874786376953,13.20585823059082,9.748456954956055,12.428848266601562,19.526718139648438,11.334962844848633,-1.730669617652893,-4.4801788330078125,0.6540796756744385,3.891112804412842,Helicopter
67,-277.20306396484375,135.87709045410156,-5.2559709548950195,25.207855224609375,15.599726676940918,8.800180435180664,11.800374984741211,18.314735412597656,12.283559799194336,0.802831768989563,-0.14356598258018494,2.4348740577697754,0.6869097948074341,Helicopter
68,-275.68475341796875,138.21694946289062,-4.648792743682861,23.646991729736328,17.789546966552734,7.11530065536499,11.462475776672363,13.953922271728516,12.0298490524292,4.024065971374512,-2.587658643722534,3.4886462688446045,1.1156723499298096,Helicopter
69,-268.0732727050781,134.60946655273438,-5.876180648803711,30.187358856201172,19.65048599243164,6.920652389526367,9.308680534362793,14.335227966308594,11.605245590209961,3.5899033546447754,-0.7522180080413818,3.801154375076294,-1.042203664779663,Helicopter
70,-266.022705078125,132.7781982421875,-3.534992218017578,30.067333221435547,15.583887100219727,7.6937665939331055,13.083002090454102,14.4010591506958,11.411233901977539,-4.5683135986328125,-1.1618375778198242,0.1474432349205017,0.8236867189407349,Helicopter
71,-265.8913879394531,133.1328887939453,-4.846346855163574,26.123455047607422,11.251924514770508,7.072849750518799,21.215723037719727,16.40528106689453,11.354316711425781,-11.60789966583252,1.0339577198028564,0.009529292583465576,2.547203779220581,Helicopter
72,-263.1452941894531,142.17747497558594,-10.064901351928711,22.89263916015625,8.031867980957031,10.01578140258789,27.28807258605957,13.64615249633789,8.263577461242676,-4.64139986038208,4.069422721862793,-1.63316011428833,1.7637441158294678,Helicopter
73,-259.6325378417969,149.36605834960938,-2.8677825927734375,18.76967430114746,10.357348442077637,8.652460098266602,19.31597137451172,14.648523330688477,10.218441009521484,-2.8834476470947266,3.968372344970703,2.695577621459961,1.2758584022521973,Helicopter
74,-258.666259765625,149.50225830078125,4.603829383850098,17.13060188293457,12.096303939819336,7.721207618713379,14.038742065429688,16.111003875732422,10.324822425842285,-3.661153793334961,1.217004418373108,7.009292125701904,6.960560321807861,Helicopter
75,-246.60011291503906,149.48577880859375,1.464003562927246,13.651900291442871,9.325922012329102,10.906901359558105,13.653158187866211,15.433616638183594,7.488460540771484,-7.284487724304199,-0.9590994119644165,8.854806900024414,9.24440860748291,Helicopter
76,-241.17214965820312,146.585205078125,-4.4088945388793945,13.406003952026367,4.505218029022217,13.052865028381348,16.3258056640625,15.769104957580566,7.8801493644714355,-0.14180821180343628,0.8488523960113525,7.609943866729736,2.86655855178833,Helicopter
77,-243.37664794921875,145.82806396484375,-3.7225661277770996,15.52883529663086,7.917281150817871,14.733135223388672,18.73371124267578,8.994595527648926,4.749497890472412,3.4246692657470703,0.9264270067214966,4.389839172363281,1.960623860359192,Helicopter
78,-242.52804565429688,149.416748046875,1.8308682441711426,15.588099479675293,12.724006652832031,15.42667007446289,12.9456787109375,6.619502067565918,3.435882091522217,5.2325639724731445,3.9033491611480713,4.005041122436523,6.107809066772461,Helicopter
79,-241.25340270996094,147.50576782226562,-1.7793910503387451,7.555466651916504,14.0155029296875,21.450481414794922,17.646224975585938,7.398980140686035,-0.8959461450576782,2.514235019683838,7.60569953918457,5.360677719116211,4.829833030700684,Helicopter
80,-237.39642333984375,142.35916137695312,-1.6068873405456543,5.875205039978027,11.797462463378906,16.421001434326172,19.357879638671875,13.056276321411133,1.6393439769744873,0.46307265758514404,10.186117172241211,6.763556957244873,1.534489393234253,Helicopter
81,-224.3264923095703,144.955322265625,-2.2476511001586914,1.265657901763916,12.02071762084961,12.335403442382812,18.155193328857422,17.362089157104492,0.32790738344192505,-4.232651710510254,5.586578369140625,12.419686317443848,9.076496124267578,Helicopter
82,-219.73580932617188,151.34866333007812,-2.4682743549346924,0.7446402311325073,12.497671127319336,14.565046310424805,16.47149658203125,10.776285171508789,1.887455940246582,-5.698286056518555,2.76914119720459,10.719493865966797,8.690189361572266,Helicopter
83,-229.08807373046875,158.17745971679688,-0.3588012456893921,9.933664321899414,11.630725860595703,14.753372192382812,12.88278865814209,11.062406539916992,4.814979553222656,-6.458556175231934,0.9973165392875671,4.998615741729736,7.312697410583496,Helicopter
84,-232.13067626953125,155.5135498046875,-6.228676795959473,14.810827255249023,11.129936218261719,9.557745933532715,20.071081161499023,16.670515060424805,1.7602190971374512,-8.595693588256836,0.003218412399291992,2.053710460662842,9.103153228759766,Helicopter
85,-230.3423614501953,147.1650390625,-11.057690620422363,21.48291015625,16.1025333404541,7.580594062805176,17.991008758544922,17.838376998901367,3.7025399208068848,-5.889392852783203,0.16833198070526123,2.531095266342163,9.902364730834961,Helicopter
86,-227.3832550048828,145.49420166015625,0.33255165815353394,18.951793670654297,17.95071792602539,6.437283515930176,10.819194793701172,12.889265060424805,13.740421295166016,-1.822504997253418,0.44701093435287476,1.2376211881637573,6.875765800476074,Helicopter
87,-234.03477478027344,144.31759643554688,9.696451187133789,13.850425720214844,21.116107940673828,2.1455111503601074,11.31943130493164,5.012339115142822,15.304458618164062,-5.004497051239014,-0.8298358917236328,-3.7587594985961914,2.414228916168213,Helicopter
